Generation,Population,Score,Steps,Fitness
8,67,13,585,0.28888888888888886
8,68,11,319,0.3793103448275862
8,69,5,100,0.25
8,70,4,184,0.08695652173913043
8,71,6,270,0.13333333333333333
8,72,4,140,0.11428571428571428
8,73,10,250,0.4
8,74,6,234,0.15384615384615385
8,75,12,288,0.5
8,76,8,320,0.2
8,77,4,140,0.11428571428571428
8,78,5,195,0.1282051282051282
8,79,4,120,0.13333333333333333
8,80,9,432,0.1875
8,81,4,216,0.07407407407407407
8,82,9,234,0.34615384615384615
8,83,12,624,0.23076923076923078
8,84,10,400,0.25
8,85,8,224,0.2857142857142857
8,86,14,308,0.6363636363636364
8,87,11,440,0.275
8,88,11,319,0.3793103448275862
8,89,7,210,0.23333333333333334
8,90,8,192,0.3333333333333333
8,91,9,252,0.32142857142857145
8,92,4,80,0.2
8,93,4,104,0.15384615384615385
8,94,11,605,0.2
8,95,13,325,0.52
8,96,11,605,0.2
8,97,8,336,0.19047619047619047
8,98,9,342,0.23684210526315788
8,99,13,351,0.48148148148148145
9,0,11,363,0.3333333333333333
9,1,9,378,0.21428571428571427
9,2,6,126,0.2857142857142857
9,3,9,216,0.375
9,4,7,252,0.19444444444444445
9,5,13,286,0.5909090909090909
9,6,12,612,0.23529411764705882
9,7,12,504,0.2857142857142857
9,8,13,442,0.38235294117647056
9,9,8,328,0.1951219512195122
9,10,9,396,0.20454545454545456
9,11,14,378,0.5185185185185185
9,12,10,220,0.45454545454545453
9,13,8,216,0.2962962962962963
9,14,12,372,0.3870967741935484
9,15,11,264,0.4583333333333333
9,16,11,352,0.34375
9,17,9,477,0.16981132075471697
9,18,10,480,0.20833333333333334
9,19,10,440,0.22727272727272727
9,20,15,765,0.29411764705882354
9,21,15,555,0.40540540540540543
9,22,10,250,0.4
9,23,11,330,0.36666666666666664
9,24,7,385,0.12727272727272726
9,25,8,200,0.32
9,26,9,387,0.20930232558139536
9,27,7,308,0.1590909090909091
9,28,13,494,0.34210526315789475
9,29,13,390,0.43333333333333335
9,30,10,260,0.38461538461538464
9,31,7,196,0.25
9,32,14,700,0.28
9,33,11,220,0.55
9,34,7,231,0.21212121212121213
9,35,7,266,0.18421052631578946
9,36,15,795,0.2830188679245283
9,37,11,572,0.21153846153846154
9,38,8,248,0.25806451612903225
9,39,14,770,0.2545454545454545
9,40,15,660,0.3409090909090909
9,41,6,204,0.17647058823529413
9,42,9,171,0.47368421052631576
9,43,5,270,0.09259259259259259
9,44,8,360,0.17777777777777778
9,45,8,432,0.14814814814814814
9,46,13,455,0.37142857142857144
9,47,13,520,0.325
9,48,7,147,0.3333333333333333
9,49,9,396,0.20454545454545456
9,50,6,330,0.10909090909090909
9,51,7,280,0.175
9,52,12,372,0.3870967741935484
9,53,9,306,0.2647058823529412
9,54,6,120,0.3
9,55,15,645,0.3488372093023256
9,56,6,246,0.14634146341463414
9,57,14,322,0.6086956521739131
9,58,11,440,0.275
9,59,11,286,0.4230769230769231
9,60,12,552,0.2608695652173913
9,61,5,245,0.10204081632653061
9,62,11,253,0.4782608695652174
9,63,11,297,0.4074074074074074
9,64,14,420,0.4666666666666667
9,65,9,387,0.20930232558139536
9,66,6,174,0.20689655172413793
9,67,5,140,0.17857142857142858
9,68,5,245,0.10204081632653061
9,69,13,481,0.35135135135135137
9,70,13,702,0.24074074074074073
9,71,9,459,0.17647058823529413
9,72,12,252,0.5714285714285714
9,73,8,312,0.20512820512820512
9,74,15,285,0.7894736842105263
9,75,8,336,0.19047619047619047
9,76,8,384,0.16666666666666666
9,77,12,468,0.3076923076923077
9,78,12,444,0.32432432432432434
9,79,12,456,0.3157894736842105
9,80,9,405,0.2
9,81,13,546,0.30952380952380953
9,82,7,161,0.30434782608695654
9,83,11,605,0.2
9,84,6,138,0.2608695652173913
9,85,6,300,0.12
9,86,14,294,0.6666666666666666
9,87,9,405,0.2
9,88,15,420,0.5357142857142857
9,89,5,145,0.1724137931034483
9,90,11,319,0.3793103448275862
9,91,6,114,0.3157894736842105
9,92,5,240,0.10416666666666667
9,93,13,260,0.65
9,94,7,140,0.35
9,95,12,396,0.36363636363636365
9,96,5,220,0.11363636363636363
9,97,12,312,0.46153846153846156
9,98,13,260,0.65
9,99,14,602,0.32558139534883723
10,0,6,300,0.12
10,1,15,510,0.4411764705882353
10,2,16,720,0.35555555555555557
10,3,14,770,0.2545454545454545
10,4,9,243,0.3333333333333333
10,5,15,600,0.375
10,6,6,114,0.3157894736842105
10,7,6,270,0.13333333333333333
10,8,9,333,0.24324324324324326
10,9,12,504,0.2857142857142857
10,10,6,156,0.23076923076923078
10,11,15,705,0.3191489361702128
10,12,7,392,0.125
10,13,14,504,0.3888888888888889
10,14,8,280,0.22857142857142856
10,15,6,336,0.10714285714285714
10,16,13,728,0.23214285714285715
10,17,7,168,0.2916666666666667
10,18,12,336,0.42857142857142855
10,19,15,360,0.625
10,20,8,344,0.18604651162790697
10,21,12,300,0.48
10,22,13,611,0.2765957446808511
10,23,9,243,0.3333333333333333
10,24,14,294,0.6666666666666666
10,25,12,324,0.4444444444444444
10,26,12,612,0.23529411764705882
10,27,6,198,0.18181818181818182
10,28,7,140,0.35
10,29,9,216,0.375
10,30,10,370,0.2702702702702703
10,31,10,460,0.21739130434782608
10,32,8,232,0.27586206896551724
10,33,14,364,0.5384615384615384
10,34,14,378,0.5185185185185185
10,35,9,225,0.36
10,36,12,396,0.36363636363636365
10,37,12,372,0.3870967741935484
10,38,9,171,0.47368421052631576
10,39,14,742,0.2641509433962264
10,40,13,585,0.28888888888888886
10,41,8,280,0.22857142857142856
10,42,13,520,0.325
10,43,6,162,0.2222222222222222
10,44,11,561,0.21568627450980393
10,45,10,470,0.2127659574468085
10,46,15,645,0.3488372093023256
10,47,10,460,0.21739130434782608
10,48,16,880,0.2909090909090909
10,49,11,352,0.34375
10,50,13,689,0.24528301886792453
10,51,11,385,0.3142857142857143
10,52,7,301,0.16279069767441862
10,53,6,246,0.14634146341463414
10,54,9,225,0.36
10,55,6,336,0.10714285714285714
10,56,12,228,0.631578947368421
10,57,7,343,0.14285714285714285
10,58,9,252,0.32142857142857145
10,59,10,250,0.4
10,60,16,352,0.7272727272727273
10,61,9,378,0.21428571428571427
10,62,14,364,0.5384615384615384
10,63,10,210,0.47619047619047616
10,64,13,546,0.30952380952380953
10,65,6,198,0.18181818181818182
10,66,10,390,0.2564102564102564
10,67,11,462,0.2619047619047619
10,68,10,220,0.45454545454545453
10,69,15,450,0.5
10,70,12,648,0.2222222222222222
10,71,9,468,0.17307692307692307
10,72,14,350,0.56
10,73,14,350,0.56
10,74,7,385,0.12727272727272726
10,75,6,162,0.2222222222222222
10,76,7,364,0.1346153846153846
10,77,11,484,0.25
10,78,6,312,0.11538461538461539
10,79,12,576,0.25
10,80,9,243,0.3333333333333333
10,81,12,504,0.2857142857142857
10,82,9,207,0.391304347826087
10,83,6,168,0.21428571428571427
10,84,16,400,0.64
10,85,8,152,0.42105263157894735
10,86,13,637,0.2653061224489796
10,87,10,520,0.19230769230769232
10,88,14,364,0.5384615384615384
10,89,10,190,0.5263157894736842
10,90,8,384,0.16666666666666666
10,91,10,430,0.23255813953488372
10,92,9,369,0.21951219512195122
10,93,10,280,0.35714285714285715
10,94,10,200,0.5
10,95,15,570,0.39473684210526316
10,96,13,663,0.2549019607843137
10,97,8,408,0.1568627450980392
10,98,6,246,0.14634146341463414
10,99,9,198,0.4090909090909091
11,0,15,675,0.3333333333333333
11,1,16,432,0.5925925925925926
11,2,10,500,0.2
11,3,11,209,0.5789473684210527
11,4,6,318,0.11320754716981132
11,5,16,784,0.32653061224489793
11,6,10,310,0.3225806451612903
11,7,15,645,0.3488372093023256
11,8,7,231,0.21212121212121213
11,9,11,495,0.24444444444444444
11,10,13,312,0.5416666666666666
11,11,6,126,0.2857142857142857
11,12,11,572,0.21153846153846154
11,13,16,832,0.3076923076923077
11,14,16,608,0.42105263157894735
11,15,12,636,0.22641509433962265
11,16,10,450,0.2222222222222222
11,17,8,336,0.19047619047619047
11,18,8,368,0.17391304347826086
11,19,14,462,0.42424242424242425
11,20,9,396,0.20454545454545456
11,21,8,168,0.38095238095238093
11,22,13,286,0.5909090909090909
11,23,10,300,0.3333333333333333
11,24,12,324,0.4444444444444444
11,25,16,720,0.35555555555555557
11,26,10,250,0.4
11,27,13,481,0.35135135135135137
11,28,9,396,0.20454545454545456
11,29,7,280,0.175
11,30,8,272,0.23529411764705882
11,31,14,518,0.3783783783783784
11,32,15,480,0.46875
11,33,14,644,0.30434782608695654
11,34,16,464,0.5517241379310345
11,35,11,319,0.3793103448275862
11,36,13,312,0.5416666666666666
11,37,16,592,0.43243243243243246
11,38,10,420,0.23809523809523808
11,39,9,450,0.18
11,40,8,280,0.22857142857142856
11,41,15,615,0.36585365853658536
11,42,10,400,0.25
11,43,9,504,0.16071428571428573
11,44,15,825,0.2727272727272727
11,45,16,384,0.6666666666666666
11,46,15,555,0.40540540540540543
11,47,9,450,0.18
11,48,7,280,0.175
11,49,14,546,0.358974358974359
11,50,6,198,0.18181818181818182
11,51,7,371,0.1320754716981132
11,52,12,360,0.4
11,53,7,189,0.25925925925925924
11,54,12,612,0.23529411764705882
11,55,9,189,0.42857142857142855
11,56,13,325,0.52
11,57,13,325,0.52
11,58,7,322,0.15217391304347827
11,59,10,490,0.20408163265306123
11,60,6,174,0.20689655172413793
11,61,16,704,0.36363636363636365
11,62,6,126,0.2857142857142857
11,63,12,552,0.2608695652173913
11,64,6,150,0.24
11,65,13,650,0.26
11,66,9,486,0.16666666666666666
11,67,15,510,0.4411764705882353
11,68,10,320,0.3125
11,69,12,660,0.21818181818181817
11,70,14,616,0.3181818181818182
11,71,9,504,0.16071428571428573
11,72,15,690,0.32608695652173914
11,73,7,378,0.12962962962962962
11,74,7,364,0.1346153846153846
11,75,10,500,0.2
11,76,13,494,0.34210526315789475
11,77,8,424,0.1509433962264151
11,78,13,377,0.4482758620689655
11,79,14,434,0.45161290322580644
11,80,8,328,0.1951219512195122
11,81,12,576,0.25
11,82,6,168,0.21428571428571427
11,83,12,624,0.23076923076923078
11,84,14,672,0.2916666666666667
11,85,16,528,0.48484848484848486
11,86,16,752,0.3404255319148936
11,87,7,301,0.16279069767441862
11,88,7,350,0.14
11,89,6,318,0.11320754716981132
11,90,14,658,0.2978723404255319
11,91,16,448,0.5714285714285714
11,92,8,208,0.3076923076923077
11,93,7,364,0.1346153846153846
11,94,9,234,0.34615384615384615
11,95,16,640,0.4
11,96,13,455,0.37142857142857144
11,97,16,480,0.5333333333333333
11,98,6,204,0.17647058823529413
11,99,8,240,0.26666666666666666
12,0,7,392,0.125
12,1,7,182,0.2692307692307692
12,2,11,297,0.4074074074074074
12,3,12,600,0.24
12,4,14,420,0.4666666666666667
12,5,11,220,0.55
12,6,9,324,0.25
12,7,10,200,0.5
12,8,7,210,0.23333333333333334
12,9,11,330,0.36666666666666664
12,10,8,392,0.16326530612244897
12,11,12,492,0.2926829268292683
12,12,8,408,0.1568627450980392
12,13,14,728,0.2692307692307692
12,14,16,352,0.7272727272727273
12,15,8,184,0.34782608695652173
12,16,16,400,0.64
12,17,15,510,0.4411764705882353
12,18,17,782,0.3695652173913043
12,19,16,656,0.3902439024390244
12,20,11,209,0.5789473684210527
12,21,9,225,0.36
12,22,12,276,0.5217391304347826
12,23,11,429,0.28205128205128205
12,24,11,308,0.39285714285714285
12,25,16,752,0.3404255319148936
12,26,13,403,0.41935483870967744
12,27,13,429,0.3939393939393939
12,28,9,495,0.16363636363636364
12,29,13,429,0.3939393939393939
12,30,7,287,0.17073170731707318
12,31,16,432,0.5925925925925926
12,32,12,516,0.27906976744186046
12,33,8,376,0.1702127659574468
12,34,12,444,0.32432432432432434
12,35,8,192,0.3333333333333333
12,36,8,280,0.22857142857142856
12,37,7,392,0.125
12,38,17,884,0.3269230769230769
12,39,13,598,0.2826086956521739
12,40,17,884,0.3269230769230769
12,41,11,319,0.3793103448275862
12,42,14,728,0.2692307692307692
12,43,10,390,0.2564102564102564
12,44,11,319,0.3793103448275862
12,45,7,385,0.12727272727272726
12,46,17,374,0.7727272727272727
12,47,9,297,0.2727272727272727
12,48,11,286,0.4230769230769231
12,49,13,572,0.29545454545454547
12,50,17,782,0.3695652173913043
12,51,13,468,0.3611111111111111
12,52,15,585,0.38461538461538464
12,53,17,799,0.3617021276595745
12,54,16,848,0.3018867924528302
12,55,11,275,0.44
12,56,9,324,0.25
12,57,10,230,0.43478260869565216
12,58,14,588,0.3333333333333333
12,59,16,704,0.36363636363636365
12,60,14,672,0.2916666666666667
12,61,14,742,0.2641509433962264
12,62,17,697,0.4146341463414634
12,63,8,248,0.25806451612903225
12,64,16,480,0.5333333333333333
12,65,8,320,0.2
12,66,11,363,0.3333333333333333
12,67,16,496,0.5161290322580645
12,68,8,184,0.34782608695652173
12,69,8,448,0.14285714285714285
12,70,17,544,0.53125
12,71,15,645,0.3488372093023256
12,72,16,656,0.3902439024390244
12,73,13,728,0.23214285714285715
12,74,13,689,0.24528301886792453
12,75,16,416,0.6153846153846154
12,76,13,273,0.6190476190476191
12,77,12,528,0.2727272727272727
12,78,10,490,0.20408163265306123
12,79,7,259,0.1891891891891892
12,80,8,152,0.42105263157894735
12,81,12,300,0.48
12,82,7,154,0.3181818181818182
12,83,10,460,0.21739130434782608
12,84,14,490,0.4
12,85,11,308,0.39285714285714285
12,86,13,351,0.48148148148148145
12,87,8,424,0.1509433962264151
12,88,10,490,0.20408163265306123
12,89,9,216,0.375
12,90,14,686,0.2857142857142857
12,91,9,225,0.36
12,92,11,451,0.2682926829268293
12,93,14,350,0.56
12,94,12,528,0.2727272727272727
12,95,10,370,0.2702702702702703
12,96,15,765,0.29411764705882354
12,97,9,234,0.34615384615384615
12,98,17,510,0.5666666666666667
12,99,11,341,0.3548387096774194
13,0,12,252,0.5714285714285714
13,1,9,270,0.3
13,2,11,308,0.39285714285714285
13,3,7,203,0.2413793103448276
13,4,10,460,0.21739130434782608
13,5,9,414,0.1956521739130435
13,6,16,608,0.42105263157894735
13,7,7,252,0.19444444444444445
13,8,8,344,0.18604651162790697
13,9,15,420,0.5357142857142857
13,10,12,396,0.36363636363636365
13,11,12,660,0.21818181818181817
13,12,11,440,0.275
13,13,8,352,0.18181818181818182
13,14,13,247,0.6842105263157895
13,15,9,171,0.47368421052631576
13,16,15,795,0.2830188679245283
13,17,8,208,0.3076923076923077
13,18,7,147,0.3333333333333333
13,19,10,350,0.2857142857142857
13,20,7,322,0.15217391304347827
13,21,8,168,0.38095238095238093
13,22,8,216,0.2962962962962963
13,23,16,608,0.42105263157894735
13,24,9,396,0.20454545454545456
13,25,10,380,0.2631578947368421
13,26,8,304,0.21052631578947367
13,27,11,396,0.3055555555555556
13,28,17,323,0.8947368421052632
13,29,7,182,0.2692307692307692
13,30,17,561,0.5151515151515151
13,31,14,378,0.5185185185185185
13,32,7,392,0.125
13,33,9,171,0.47368421052631576
13,34,13,598,0.2826086956521739
13,35,10,490,0.20408163265306123
13,36,16,624,0.41025641025641024
13,37,9,495,0.16363636363636364
13,38,13,676,0.25
13,39,17,595,0.4857142857142857
13,40,9,324,0.25
13,41,12,240,0.6
13,42,9,261,0.3103448275862069
13,43,10,410,0.24390243902439024
13,44,9,306,0.2647058823529412
13,45,13,247,0.6842105263157895
13,46,9,477,0.16981132075471697
13,47,9,288,0.28125
13,48,9,333,0.24324324324324326
13,49,17,493,0.5862068965517241
13,50,13,481,0.35135135135135137
13,51,13,390,0.43333333333333335
13,52,17,544,0.53125
13,53,16,400,0.64
13,54,13,702,0.24074074074074073
13,55,14,616,0.3181818181818182
13,56,14,658,0.2978723404255319
13,57,15,570,0.39473684210526316
13,58,16,464,0.5517241379310345
13,59,12,528,0.2727272727272727
13,60,16,784,0.32653061224489793
13,61,13,455,0.37142857142857144
13,62,11,407,0.2972972972972973
13,63,7,238,0.20588235294117646
13,64,14,308,0.6363636363636364
13,65,12,408,0.35294117647058826
13,66,7,231,0.21212121212121213
13,67,8,176,0.36363636363636365
13,68,14,742,0.2641509433962264
13,69,10,400,0.25
13,70,12,288,0.5
13,71,9,351,0.23076923076923078
13,72,17,561,0.5151515151515151
13,73,9,342,0.23684210526315788
13,74,9,504,0.16071428571428573
13,75,12,468,0.3076923076923077
13,76,12,624,0.23076923076923078
13,77,17,493,0.5862068965517241
13,78,8,208,0.3076923076923077
13,79,10,330,0.30303030303030304
13,80,12,504,0.2857142857142857
13,81,13,728,0.23214285714285715
13,82,7,371,0.1320754716981132
13,83,14,350,0.56
13,84,7,217,0.22580645161290322
13,85,17,425,0.68
13,86,11,220,0.55
13,87,13,637,0.2653061224489796
13,88,7,133,0.3684210526315789
13,89,14,280,0.7
13,90,13,416,0.40625
13,91,12,456,0.3157894736842105
13,92,12,432,0.3333333333333333
13,93,15,345,0.6521739130434783
13,94,11,484,0.25
13,95,12,504,0.2857142857142857
13,96,14,728,0.2692307692307692
13,97,9,414,0.1956521739130435
13,98,11,341,0.3548387096774194
13,99,10,560,0.17857142857142858
14,0,10,280,0.35714285714285715
14,1,14,476,0.4117647058823529
14,2,8,416,0.15384615384615385
14,3,9,234,0.34615384615384615
14,4,9,342,0.23684210526315788
14,5,18,882,0.3673469387755102
14,6,15,285,0.7894736842105263
14,7,16,688,0.37209302325581395
14,8,16,384,0.6666666666666666
14,9,13,598,0.2826086956521739
14,10,16,368,0.6956521739130435
14,11,18,936,0.34615384615384615
14,12,16,880,0.2909090909090909
14,13,12,552,0.2608695652173913
14,14,10,510,0.19607843137254902
14,15,17,629,0.4594594594594595
14,16,15,645,0.3488372093023256
14,17,12,300,0.48
14,18,18,684,0.47368421052631576
14,19,12,612,0.23529411764705882
14,20,18,432,0.75
14,21,15,390,0.5769230769230769
14,22,17,595,0.4857142857142857
14,23,11,264,0.4583333333333333
14,24,12,648,0.2222222222222222
14,25,12,432,0.3333333333333333
14,26,11,440,0.275
14,27,9,351,0.23076923076923078
14,28,17,442,0.6538461538461539
14,29,13,494,0.34210526315789475
14,30,9,441,0.1836734693877551
14,31,8,208,0.3076923076923077
14,32,15,585,0.38461538461538464
14,33,16,896,0.2857142857142857
14,34,17,578,0.5
14,35,11,605,0.2
14,36,14,476,0.4117647058823529
14,37,8,176,0.36363636363636365
14,38,16,672,0.38095238095238093
14,39,10,310,0.3225806451612903
14,40,11,330,0.36666666666666664
14,41,17,850,0.34
14,42,11,440,0.275
14,43,16,448,0.5714285714285714
14,44,12,540,0.26666666666666666
14,45,8,288,0.2222222222222222
14,46,8,352,0.18181818181818182
14,47,12,480,0.3
14,48,8,288,0.2222222222222222
14,49,8,288,0.2222222222222222
14,50,15,405,0.5555555555555556
14,51,17,935,0.3090909090909091
14,52,9,450,0.18
14,53,15,315,0.7142857142857143
14,54,14,392,0.5
14,55,14,742,0.2641509433962264
14,56,12,504,0.2857142857142857
14,57,10,500,0.2
14,58,15,585,0.38461538461538464
14,59,11,561,0.21568627450980393
14,60,11,220,0.55
14,61,10,320,0.3125
14,62,12,444,0.32432432432432434
14,63,17,901,0.32075471698113206
14,64,12,384,0.375
14,65,15,795,0.2830188679245283
14,66,18,540,0.6
14,67,10,380,0.2631578947368421
14,68,13,507,0.3333333333333333
14,69,9,171,0.47368421052631576
14,70,15,615,0.36585365853658536
14,71,18,882,0.3673469387755102
14,72,8,408,0.1568627450980392
14,73,12,456,0.3157894736842105
14,74,14,714,0.27450980392156865
14,75,12,456,0.3157894736842105
14,76,15,810,0.2777777777777778
14,77,14,336,0.5833333333333334
14,78,16,496,0.5161290322580645
14,79,8,320,0.2
14,80,13,286,0.5909090909090909
14,81,12,516,0.27906976744186046
14,82,17,340,0.85
14,83,18,612,0.5294117647058824
14,84,10,470,0.2127659574468085
14,85,8,152,0.42105263157894735
14,86,13,676,0.25
14,87,18,810,0.4
14,88,12,552,0.2608695652173913
14,89,13,299,0.5652173913043478
14,90,16,816,0.3137254901960784
14,91,17,527,0.5483870967741935
14,92,13,676,0.25
14,93,11,572,0.21153846153846154
14,94,8,320,0.2
14,95,11,286,0.4230769230769231
14,96,15,435,0.5172413793103449
14,97,12,468,0.3076923076923077
14,98,15,765,0.29411764705882354
14,99,10,370,0.2702702702702703
15,0,9,477,0.16981132075471697
15,1,16,416,0.6153846153846154
15,2,12,468,0.3076923076923077
15,3,16,592,0.43243243243243246
15,4,9,360,0.225
15,5,11,275,0.44
15,6,14,588,0.3333333333333333
15,7,11,572,0.21153846153846154
15,8,9,270,0.3
15,9,12,228,0.631578947368421
15,10,14,294,0.6666666666666666
15,11,15,555,0.40540540540540543
15,12,14,644,0.30434782608695654
15,13,16,640,0.4
15,14,14,756,0.25925925925925924
15,15,14,336,0.5833333333333334
15,16,18,738,0.43902439024390244
15,17,13,572,0.29545454545454547
15,18,11,583,0.20754716981132076
15,19,17,612,0.4722222222222222
15,20,15,705,0.3191489361702128
15,21,18,666,0.4864864864864865
15,22,15,345,0.6521739130434783
15,23,15,285,0.7894736842105263
15,24,17,374,0.7727272727272727
15,25,13,481,0.35135135135135137
15,26,14,294,0.6666666666666666
15,27,17,765,0.37777777777777777
15,28,17,323,0.8947368421052632
15,29,18,900,0.36
15,30,14,448,0.4375
15,31,16,688,0.37209302325581395
15,32,13,442,0.38235294117647056
15,33,15,675,0.3333333333333333
15,34,18,810,0.4
15,35,13,260,0.65
15,36,18,666,0.4864864864864865
15,37,14,350,0.56
15,38,16,752,0.3404255319148936
15,39,10,210,0.47619047619047616
15,40,14,490,0.4
15,41,19,1007,0.3584905660377358
15,42,16,448,0.5714285714285714
15,43,11,352,0.34375
15,44,18,720,0.45
15,45,14,462,0.42424242424242425
15,46,14,756,0.25925925925925924
15,47,19,570,0.6333333333333333
15,48,10,220,0.45454545454545453
15,49,18,396,0.8181818181818182
15,50,9,243,0.3333333333333333
15,51,12,516,0.27906976744186046
15,52,12,432,0.3333333333333333
15,53,10,410,0.24390243902439024
15,54,14,770,0.2545454545454545
15,55,18,468,0.6923076923076923
15,56,15,585,0.38461538461538464
15,57,10,370,0.2702702702702703
15,58,12,396,0.36363636363636365
15,59,14,784,0.25
15,60,12,408,0.35294117647058826
15,61,14,462,0.42424242424242425
15,62,9,216,0.375
15,63,12,420,0.34285714285714286
15,64,16,704,0.36363636363636365
15,65,13,273,0.6190476190476191
15,66,14,364,0.5384615384615384
15,67,18,468,0.6923076923076923
15,68,18,936,0.34615384615384615
15,69,10,220,0.45454545454545453
15,70,13,533,0.3170731707317073
15,71,15,570,0.39473684210526316
15,72,19,817,0.4418604651162791
15,73,10,220,0.45454545454545453
15,74,12,672,0.21428571428571427
15,75,16,720,0.35555555555555557
15,76,12,444,0.32432432432432434
